Latitude,Longitude,LWE
-46.50,17.50,--,2015-12-23
-46.50,18.50,--,2015-12-23
-46.50,19.50,--,2015-12-23
-46.50,20.50,--,2015-12-23
-46.50,21.50,--,2015-12-23
-46.50,22.50,--,2015-12-23
-46.50,23.50,--,2015-12-23
-46.50,24.50,--,2015-12-23
-46.50,25.50,--,2015-12-23
-46.50,26.50,--,2015-12-23
-46.50,27.50,--,2015-12-23
-46.50,28.50,--,2015-12-23
-46.50,29.50,--,2015-12-23
-46.50,30.50,--,2015-12-23
-46.50,31.50,--,2015-12-23
-46.50,32.50,--,2015-12-23
-46.50,33.50,--,2015-12-23
-46.50,34.50,--,2015-12-23
-46.50,35.50,--,2015-12-23
-46.50,36.50,--,2015-12-23
-46.50,37.50,--,2015-12-23
-45.50,17.50,--,2015-12-23
-45.50,18.50,--,2015-12-23
-45.50,19.50,--,2015-12-23
-45.50,20.50,--,2015-12-23
-45.50,21.50,--,2015-12-23
-45.50,22.50,--,2015-12-23
-45.50,23.50,--,2015-12-23
-45.50,24.50,--,2015-12-23
-45.50,25.50,--,2015-12-23
-45.50,26.50,--,2015-12-23
-45.50,27.50,--,2015-12-23
-45.50,28.50,--,2015-12-23
-45.50,29.50,--,2015-12-23
-45.50,30.50,--,2015-12-23
-45.50,31.50,--,2015-12-23
-45.50,32.50,--,2015-12-23
-45.50,33.50,--,2015-12-23
-45.50,34.50,--,2015-12-23
-45.50,35.50,--,2015-12-23
-45.50,36.50,--,2015-12-23
-45.50,37.50,--,2015-12-23
-44.50,17.50,--,2015-12-23
-44.50,18.50,--,2015-12-23
-44.50,19.50,--,2015-12-23
-44.50,20.50,--,2015-12-23
-44.50,21.50,--,2015-12-23
-44.50,22.50,--,2015-12-23
-44.50,23.50,--,2015-12-23
-44.50,24.50,--,2015-12-23
-44.50,25.50,--,2015-12-23
-44.50,26.50,--,2015-12-23
-44.50,27.50,--,2015-12-23
-44.50,28.50,--,2015-12-23
-44.50,29.50,--,2015-12-23
-44.50,30.50,--,2015-12-23
-44.50,31.50,--,2015-12-23
-44.50,32.50,--,2015-12-23
-44.50,33.50,--,2015-12-23
-44.50,34.50,--,2015-12-23
-44.50,35.50,--,2015-12-23
-44.50,36.50,--,2015-12-23
-44.50,37.50,--,2015-12-23
-43.50,17.50,--,2015-12-23
-43.50,18.50,--,2015-12-23
-43.50,19.50,--,2015-12-23
-43.50,20.50,--,2015-12-23
-43.50,21.50,--,2015-12-23
-43.50,22.50,--,2015-12-23
-43.50,23.50,--,2015-12-23
-43.50,24.50,--,2015-12-23
-43.50,25.50,--,2015-12-23
-43.50,26.50,--,2015-12-23
-43.50,27.50,--,2015-12-23
-43.50,28.50,--,2015-12-23
-43.50,29.50,--,2015-12-23
-43.50,30.50,--,2015-12-23
-43.50,31.50,--,2015-12-23
-43.50,32.50,--,2015-12-23
-43.50,33.50,--,2015-12-23
-43.50,34.50,--,2015-12-23
-43.50,35.50,--,2015-12-23
-43.50,36.50,--,2015-12-23
-43.50,37.50,--,2015-12-23
-42.50,17.50,--,2015-12-23
-42.50,18.50,--,2015-12-23
-42.50,19.50,--,2015-12-23
-42.50,20.50,--,2015-12-23
-42.50,21.50,--,2015-12-23
-42.50,22.50,--,2015-12-23
-42.50,23.50,--,2015-12-23
-42.50,24.50,--,2015-12-23
-42.50,25.50,--,2015-12-23
-42.50,26.50,--,2015-12-23
-42.50,27.50,--,2015-12-23
-42.50,28.50,--,2015-12-23
-42.50,29.50,--,2015-12-23
-42.50,30.50,--,2015-12-23
-42.50,31.50,--,2015-12-23
-42.50,32.50,--,2015-12-23
-42.50,33.50,--,2015-12-23
-42.50,34.50,--,2015-12-23
-42.50,35.50,--,2015-12-23
-42.50,36.50,--,2015-12-23
-42.50,37.50,--,2015-12-23
-41.50,17.50,--,2015-12-23
-41.50,18.50,--,2015-12-23
-41.50,19.50,--,2015-12-23
-41.50,20.50,--,2015-12-23
-41.50,21.50,--,2015-12-23
-41.50,22.50,--,2015-12-23
-41.50,23.50,--,2015-12-23
-41.50,24.50,--,2015-12-23
-41.50,25.50,--,2015-12-23
-41.50,26.50,--,2015-12-23
-41.50,27.50,--,2015-12-23
-41.50,28.50,--,2015-12-23
-41.50,29.50,--,2015-12-23
-41.50,30.50,--,2015-12-23
-41.50,31.50,--,2015-12-23
-41.50,32.50,--,2015-12-23
-41.50,33.50,--,2015-12-23
-41.50,34.50,--,2015-12-23
-41.50,35.50,--,2015-12-23
-41.50,36.50,--,2015-12-23
-41.50,37.50,--,2015-12-23
-40.50,17.50,--,2015-12-23
-40.50,18.50,--,2015-12-23
-40.50,19.50,--,2015-12-23
-40.50,20.50,--,2015-12-23
-40.50,21.50,--,2015-12-23
-40.50,22.50,--,2015-12-23
-40.50,23.50,--,2015-12-23
-40.50,24.50,--,2015-12-23
-40.50,25.50,--,2015-12-23
-40.50,26.50,--,2015-12-23
-40.50,27.50,--,2015-12-23
-40.50,28.50,--,2015-12-23
-40.50,29.50,--,2015-12-23
-40.50,30.50,--,2015-12-23
-40.50,31.50,--,2015-12-23
-40.50,32.50,--,2015-12-23
-40.50,33.50,--,2015-12-23
-40.50,34.50,--,2015-12-23
-40.50,35.50,--,2015-12-23
-40.50,36.50,--,2015-12-23
-40.50,37.50,--,2015-12-23
-39.50,17.50,--,2015-12-23
-39.50,18.50,--,2015-12-23
-39.50,19.50,--,2015-12-23
-39.50,20.50,--,2015-12-23
-39.50,21.50,--,2015-12-23
-39.50,22.50,--,2015-12-23
-39.50,23.50,--,2015-12-23
-39.50,24.50,--,2015-12-23
-39.50,25.50,--,2015-12-23
-39.50,26.50,--,2015-12-23
-39.50,27.50,--,2015-12-23
-39.50,28.50,--,2015-12-23
-39.50,29.50,--,2015-12-23
-39.50,30.50,--,2015-12-23
-39.50,31.50,--,2015-12-23
-39.50,32.50,--,2015-12-23
-39.50,33.50,--,2015-12-23
-39.50,34.50,--,2015-12-23
-39.50,35.50,--,2015-12-23
-39.50,36.50,--,2015-12-23
-39.50,37.50,--,2015-12-23
-38.50,17.50,--,2015-12-23
-38.50,18.50,--,2015-12-23
-38.50,19.50,--,2015-12-23
-38.50,20.50,--,2015-12-23
-38.50,21.50,--,2015-12-23
-38.50,22.50,--,2015-12-23
-38.50,23.50,--,2015-12-23
-38.50,24.50,--,2015-12-23
-38.50,25.50,--,2015-12-23
-38.50,26.50,--,2015-12-23
-38.50,27.50,--,2015-12-23
-38.50,28.50,--,2015-12-23
-38.50,29.50,--,2015-12-23
-38.50,30.50,--,2015-12-23
-38.50,31.50,--,2015-12-23
-38.50,32.50,--,2015-12-23
-38.50,33.50,--,2015-12-23
-38.50,34.50,--,2015-12-23
-38.50,35.50,--,2015-12-23
-38.50,36.50,--,2015-12-23
-38.50,37.50,--,2015-12-23
-37.50,17.50,--,2015-12-23
-37.50,18.50,--,2015-12-23
-37.50,19.50,--,2015-12-23
-37.50,20.50,--,2015-12-23
-37.50,21.50,--,2015-12-23
-37.50,22.50,--,2015-12-23
-37.50,23.50,--,2015-12-23
-37.50,24.50,--,2015-12-23
-37.50,25.50,--,2015-12-23
-37.50,26.50,--,2015-12-23
-37.50,27.50,--,2015-12-23
-37.50,28.50,--,2015-12-23
-37.50,29.50,--,2015-12-23
-37.50,30.50,--,2015-12-23
-37.50,31.50,--,2015-12-23
-37.50,32.50,--,2015-12-23
-37.50,33.50,--,2015-12-23
-37.50,34.50,--,2015-12-23
-37.50,35.50,--,2015-12-23
-37.50,36.50,--,2015-12-23
-37.50,37.50,--,2015-12-23
-36.50,17.50,0.02542,2015-12-23
-36.50,18.50,0.02087,2015-12-23
-36.50,19.50,0.01717,2015-12-23
-36.50,20.50,0.01477,2015-12-23
-36.50,21.50,0.01397,2015-12-23
-36.50,22.50,0.01485,2015-12-23
-36.50,23.50,0.01734,2015-12-23
-36.50,24.50,--,2015-12-23
-36.50,25.50,--,2015-12-23
-36.50,26.50,--,2015-12-23
-36.50,27.50,--,2015-12-23
-36.50,28.50,--,2015-12-23
-36.50,29.50,--,2015-12-23
-36.50,30.50,--,2015-12-23
-36.50,31.50,--,2015-12-23
-36.50,32.50,--,2015-12-23
-36.50,33.50,--,2015-12-23
-36.50,34.50,--,2015-12-23
-36.50,35.50,--,2015-12-23
-36.50,36.50,--,2015-12-23
-36.50,37.50,--,2015-12-23
-35.50,17.50,0.02319,2015-12-23
-35.50,18.50,0.02089,2015-12-23
-35.50,19.50,0.01888,2015-12-23
-35.50,20.50,0.01738,2015-12-23
-35.50,21.50,0.01660,2015-12-23
-35.50,22.50,0.01678,2015-12-23
-35.50,23.50,0.01811,2015-12-23
-35.50,24.50,0.02077,2015-12-23
-35.50,25.50,0.02479,2015-12-23
-35.50,26.50,0.02999,2015-12-23
-35.50,27.50,0.03596,2015-12-23
-35.50,28.50,0.04204,2015-12-23
-35.50,29.50,--,2015-12-23
-35.50,30.50,--,2015-12-23
-35.50,31.50,--,2015-12-23
-35.50,32.50,--,2015-12-23
-35.50,33.50,--,2015-12-23
-35.50,34.50,--,2015-12-23
-35.50,35.50,--,2015-12-23
-35.50,36.50,--,2015-12-23
-35.50,37.50,--,2015-12-23
-34.50,17.50,0.01825,2015-12-23
-34.50,18.50,0.01749,2015-12-23
-34.50,19.50,0.01654,2015-12-23
-34.50,20.50,0.01542,2015-12-23
-34.50,21.50,0.01433,2015-12-23
-34.50,22.50,0.01364,2015-12-23
-34.50,23.50,0.01386,2015-12-23
-34.50,24.50,0.01548,2015-12-23
-34.50,25.50,0.01882,2015-12-23
-34.50,26.50,0.02385,2015-12-23
-34.50,27.50,0.03017,2015-12-23
-34.50,28.50,0.03700,2015-12-23
-34.50,29.50,0.04334,2015-12-23
-34.50,30.50,--,2015-12-23
-34.50,31.50,--,2015-12-23
-34.50,32.50,--,2015-12-23
-34.50,33.50,--,2015-12-23
-34.50,34.50,--,2015-12-23
-34.50,35.50,--,2015-12-23
-34.50,36.50,--,2015-12-23
-34.50,37.50,--,2015-12-23
-33.50,17.50,0.01278,2015-12-23
-33.50,18.50,0.01247,2015-12-23
-33.50,19.50,0.01157,2015-12-23
-33.50,20.50,0.00996,2015-12-23
-33.50,21.50,0.00789,2015-12-23
-33.50,22.50,0.00589,2015-12-23
-33.50,23.50,0.00474,2015-12-23
