Latitude,Longitude,LWE
-46.50,17.50,--,2015-07-15
-46.50,18.50,--,2015-07-15
-46.50,19.50,--,2015-07-15
-46.50,20.50,--,2015-07-15
-46.50,21.50,--,2015-07-15
-46.50,22.50,--,2015-07-15
-46.50,23.50,--,2015-07-15
-46.50,24.50,--,2015-07-15
-46.50,25.50,--,2015-07-15
-46.50,26.50,--,2015-07-15
-46.50,27.50,--,2015-07-15
-46.50,28.50,--,2015-07-15
-46.50,29.50,--,2015-07-15
-46.50,30.50,--,2015-07-15
-46.50,31.50,--,2015-07-15
-46.50,32.50,--,2015-07-15
-46.50,33.50,--,2015-07-15
-46.50,34.50,--,2015-07-15
-46.50,35.50,--,2015-07-15
-46.50,36.50,--,2015-07-15
-46.50,37.50,--,2015-07-15
-45.50,17.50,--,2015-07-15
-45.50,18.50,--,2015-07-15
-45.50,19.50,--,2015-07-15
-45.50,20.50,--,2015-07-15
-45.50,21.50,--,2015-07-15
-45.50,22.50,--,2015-07-15
-45.50,23.50,--,2015-07-15
-45.50,24.50,--,2015-07-15
-45.50,25.50,--,2015-07-15
-45.50,26.50,--,2015-07-15
-45.50,27.50,--,2015-07-15
-45.50,28.50,--,2015-07-15
-45.50,29.50,--,2015-07-15
-45.50,30.50,--,2015-07-15
-45.50,31.50,--,2015-07-15
-45.50,32.50,--,2015-07-15
-45.50,33.50,--,2015-07-15
-45.50,34.50,--,2015-07-15
-45.50,35.50,--,2015-07-15
-45.50,36.50,--,2015-07-15
-45.50,37.50,--,2015-07-15
-44.50,17.50,--,2015-07-15
-44.50,18.50,--,2015-07-15
-44.50,19.50,--,2015-07-15
-44.50,20.50,--,2015-07-15
-44.50,21.50,--,2015-07-15
-44.50,22.50,--,2015-07-15
-44.50,23.50,--,2015-07-15
-44.50,24.50,--,2015-07-15
-44.50,25.50,--,2015-07-15
-44.50,26.50,--,2015-07-15
-44.50,27.50,--,2015-07-15
-44.50,28.50,--,2015-07-15
-44.50,29.50,--,2015-07-15
-44.50,30.50,--,2015-07-15
-44.50,31.50,--,2015-07-15
-44.50,32.50,--,2015-07-15
-44.50,33.50,--,2015-07-15
-44.50,34.50,--,2015-07-15
-44.50,35.50,--,2015-07-15
-44.50,36.50,--,2015-07-15
-44.50,37.50,--,2015-07-15
-43.50,17.50,--,2015-07-15
-43.50,18.50,--,2015-07-15
-43.50,19.50,--,2015-07-15
-43.50,20.50,--,2015-07-15
-43.50,21.50,--,2015-07-15
-43.50,22.50,--,2015-07-15
-43.50,23.50,--,2015-07-15
-43.50,24.50,--,2015-07-15
-43.50,25.50,--,2015-07-15
-43.50,26.50,--,2015-07-15
-43.50,27.50,--,2015-07-15
-43.50,28.50,--,2015-07-15
-43.50,29.50,--,2015-07-15
-43.50,30.50,--,2015-07-15
-43.50,31.50,--,2015-07-15
-43.50,32.50,--,2015-07-15
-43.50,33.50,--,2015-07-15
-43.50,34.50,--,2015-07-15
-43.50,35.50,--,2015-07-15
-43.50,36.50,--,2015-07-15
-43.50,37.50,--,2015-07-15
-42.50,17.50,--,2015-07-15
-42.50,18.50,--,2015-07-15
-42.50,19.50,--,2015-07-15
-42.50,20.50,--,2015-07-15
-42.50,21.50,--,2015-07-15
-42.50,22.50,--,2015-07-15
-42.50,23.50,--,2015-07-15
-42.50,24.50,--,2015-07-15
-42.50,25.50,--,2015-07-15
-42.50,26.50,--,2015-07-15
-42.50,27.50,--,2015-07-15
-42.50,28.50,--,2015-07-15
-42.50,29.50,--,2015-07-15
-42.50,30.50,--,2015-07-15
-42.50,31.50,--,2015-07-15
-42.50,32.50,--,2015-07-15
-42.50,33.50,--,2015-07-15
-42.50,34.50,--,2015-07-15
-42.50,35.50,--,2015-07-15
-42.50,36.50,--,2015-07-15
-42.50,37.50,--,2015-07-15
-41.50,17.50,--,2015-07-15
-41.50,18.50,--,2015-07-15
-41.50,19.50,--,2015-07-15
-41.50,20.50,--,2015-07-15
-41.50,21.50,--,2015-07-15
-41.50,22.50,--,2015-07-15
-41.50,23.50,--,2015-07-15
-41.50,24.50,--,2015-07-15
-41.50,25.50,--,2015-07-15
-41.50,26.50,--,2015-07-15
-41.50,27.50,--,2015-07-15
-41.50,28.50,--,2015-07-15
-41.50,29.50,--,2015-07-15
-41.50,30.50,--,2015-07-15
-41.50,31.50,--,2015-07-15
-41.50,32.50,--,2015-07-15
-41.50,33.50,--,2015-07-15
-41.50,34.50,--,2015-07-15
-41.50,35.50,--,2015-07-15
-41.50,36.50,--,2015-07-15
-41.50,37.50,--,2015-07-15
-40.50,17.50,--,2015-07-15
-40.50,18.50,--,2015-07-15
-40.50,19.50,--,2015-07-15
-40.50,20.50,--,2015-07-15
-40.50,21.50,--,2015-07-15
-40.50,22.50,--,2015-07-15
-40.50,23.50,--,2015-07-15
-40.50,24.50,--,2015-07-15
-40.50,25.50,--,2015-07-15
-40.50,26.50,--,2015-07-15
-40.50,27.50,--,2015-07-15
-40.50,28.50,--,2015-07-15
-40.50,29.50,--,2015-07-15
-40.50,30.50,--,2015-07-15
-40.50,31.50,--,2015-07-15
-40.50,32.50,--,2015-07-15
-40.50,33.50,--,2015-07-15
-40.50,34.50,--,2015-07-15
-40.50,35.50,--,2015-07-15
-40.50,36.50,--,2015-07-15
-40.50,37.50,--,2015-07-15
-39.50,17.50,--,2015-07-15
-39.50,18.50,--,2015-07-15
-39.50,19.50,--,2015-07-15
-39.50,20.50,--,2015-07-15
-39.50,21.50,--,2015-07-15
-39.50,22.50,--,2015-07-15
-39.50,23.50,--,2015-07-15
-39.50,24.50,--,2015-07-15
-39.50,25.50,--,2015-07-15
-39.50,26.50,--,2015-07-15
-39.50,27.50,--,2015-07-15
-39.50,28.50,--,2015-07-15
-39.50,29.50,--,2015-07-15
-39.50,30.50,--,2015-07-15
-39.50,31.50,--,2015-07-15
-39.50,32.50,--,2015-07-15
-39.50,33.50,--,2015-07-15
-39.50,34.50,--,2015-07-15
-39.50,35.50,--,2015-07-15
-39.50,36.50,--,2015-07-15
-39.50,37.50,--,2015-07-15
-38.50,17.50,--,2015-07-15
-38.50,18.50,--,2015-07-15
-38.50,19.50,--,2015-07-15
-38.50,20.50,--,2015-07-15
-38.50,21.50,--,2015-07-15
-38.50,22.50,--,2015-07-15
-38.50,23.50,--,2015-07-15
-38.50,24.50,--,2015-07-15
-38.50,25.50,--,2015-07-15
-38.50,26.50,--,2015-07-15
-38.50,27.50,--,2015-07-15
-38.50,28.50,--,2015-07-15
-38.50,29.50,--,2015-07-15
-38.50,30.50,--,2015-07-15
-38.50,31.50,--,2015-07-15
-38.50,32.50,--,2015-07-15
-38.50,33.50,--,2015-07-15
-38.50,34.50,--,2015-07-15
-38.50,35.50,--,2015-07-15
-38.50,36.50,--,2015-07-15
-38.50,37.50,--,2015-07-15
-37.50,17.50,--,2015-07-15
-37.50,18.50,--,2015-07-15
-37.50,19.50,--,2015-07-15
-37.50,20.50,--,2015-07-15
-37.50,21.50,--,2015-07-15
-37.50,22.50,--,2015-07-15
-37.50,23.50,--,2015-07-15
-37.50,24.50,--,2015-07-15
-37.50,25.50,--,2015-07-15
-37.50,26.50,--,2015-07-15
-37.50,27.50,--,2015-07-15
-37.50,28.50,--,2015-07-15
-37.50,29.50,--,2015-07-15
-37.50,30.50,--,2015-07-15
-37.50,31.50,--,2015-07-15
-37.50,32.50,--,2015-07-15
-37.50,33.50,--,2015-07-15
-37.50,34.50,--,2015-07-15
-37.50,35.50,--,2015-07-15
-37.50,36.50,--,2015-07-15
-37.50,37.50,--,2015-07-15
-36.50,17.50,0.01704,2015-07-15
-36.50,18.50,0.02075,2015-07-15
-36.50,19.50,0.02425,2015-07-15
-36.50,20.50,0.02687,2015-07-15
-36.50,21.50,0.02813,2015-07-15
-36.50,22.50,0.02787,2015-07-15
-36.50,23.50,0.02630,2015-07-15
-36.50,24.50,--,2015-07-15
-36.50,25.50,--,2015-07-15
-36.50,26.50,--,2015-07-15
-36.50,27.50,--,2015-07-15
-36.50,28.50,--,2015-07-15
-36.50,29.50,--,2015-07-15
-36.50,30.50,--,2015-07-15
-36.50,31.50,--,2015-07-15
-36.50,32.50,--,2015-07-15
-36.50,33.50,--,2015-07-15
-36.50,34.50,--,2015-07-15
-36.50,35.50,--,2015-07-15
-36.50,36.50,--,2015-07-15
-36.50,37.50,--,2015-07-15
-35.50,17.50,0.01090,2015-07-15
-35.50,18.50,0.01400,2015-07-15
-35.50,19.50,0.01703,2015-07-15
-35.50,20.50,0.01932,2015-07-15
-35.50,21.50,0.02043,2015-07-15
-35.50,22.50,0.02027,2015-07-15
-35.50,23.50,0.01904,2015-07-15
-35.50,24.50,0.01723,2015-07-15
-35.50,25.50,0.01538,2015-07-15
-35.50,26.50,0.01400,2015-07-15
-35.50,27.50,0.01337,2015-07-15
-35.50,28.50,0.01350,2015-07-15
-35.50,29.50,--,2015-07-15
-35.50,30.50,--,2015-07-15
-35.50,31.50,--,2015-07-15
-35.50,32.50,--,2015-07-15
-35.50,33.50,--,2015-07-15
-35.50,34.50,--,2015-07-15
-35.50,35.50,--,2015-07-15
-35.50,36.50,--,2015-07-15
-35.50,37.50,--,2015-07-15
-34.50,17.50,0.00514,2015-07-15
-34.50,18.50,0.00711,2015-07-15
-34.50,19.50,0.00924,2015-07-15
-34.50,20.50,0.01092,2015-07-15
-34.50,21.50,0.01177,2015-07-15
-34.50,22.50,0.01170,2015-07-15
-34.50,23.50,0.01088,2015-07-15
-34.50,24.50,0.00967,2015-07-15
-34.50,25.50,0.00853,2015-07-15
-34.50,26.50,0.00787,2015-07-15
-34.50,27.50,0.00791,2015-07-15
-34.50,28.50,0.00870,2015-07-15
-34.50,29.50,0.01002,2015-07-15
-34.50,30.50,--,2015-07-15
-34.50,31.50,--,2015-07-15
-34.50,32.50,--,2015-07-15
-34.50,33.50,--,2015-07-15
-34.50,34.50,--,2015-07-15
-34.50,35.50,--,2015-07-15
-34.50,36.50,--,2015-07-15
-34.50,37.50,--,2015-07-15
-33.50,17.50,0.00032,2015-07-15
-33.50,18.50,0.00083,2015-07-15
-33.50,19.50,0.00177,2015-07-15
-33.50,20.50,0.00261,2015-07-15
-33.50,21.50,0.00298,2015-07-15
-33.50,22.50,0.00273,2015-07-15
-33.50,23.50,0.00188,2015-07-15
-33.50,24.50,0.00072,2015-07-15
-33.50,25.50,-0.00037,2015-07-15
-33.50,26.50,-0.00093,2015-07-15
-33.50,27.50,-0.00060,2015-07-15
-33.50,28.50,0.00077,2015-07-15
-33.50,29.50,0.00313,2015-07-15
-33.50,30.50,0.00624,2015-07-15
-33.50,31.50,0.00974,2015-07-15
-33.50,32.50,--,2015-07-15
-33.50,33.50,--,2015-07-15
-33.50,34.50,--,2015-07-15
-33.50,35.50,--,2015-07-15
-33.50,36.50,--,2015-07-15
-33.50,37.50,--,2015-07-15
-32.50,17.50,-0.00348,2015-07-15
-32.50,18.50,-0.00448,2015-07-15
-32.50,19.50,-0.00474,2015-07-15
-32.50,20.50,-0.00472,2015-07-15
-32.50,21.50,-0.00490,2015-07-15
-32.50,22.50,-0.00562,2015-07-15
-32.50,23.50,-0.00703,2015-07-15
-32.50,24.50,-0.00895,2015-07-15
-32.50,25.50,-0.01092,2015-07-15
-32.50,26.50,-0.01225,2015-07-15
-32.50,27.50,-0.01231,2015-07-15
-32.50,28.50,-0.01063,2015-07-15
-32.50,29.50,-0.00709,2015-07-15
-32.50,30.50,-0.00190,2015-07-15
-32.50,31.50,0.00439,2015-07-15
-32.50,32.50,--,2015-07-15
-32.50,33.50,--,2015-07-15
-32.50,34.50,--,2015-07-15
-32.50,35.50,--,2015-07-15
-32.50,36.50,--,2015-07-15
-32.50,37.50,--,2015-07-15
-31.50,17.50,-0.00688,2015-07-15
-31.50,18.50,-0.00924,2015-07-15
-31.50,19.50,-0.01043,2015-07-15
-31.50,20.50,-0.01096,2015-07-15
-31.50,21.50,-0.01150,2015-07-15
-31.50,22.50,-0.01267,2015-07-15
-31.50,23.50,-0.01487,2015-07-15
-31.50,24.50,-0.01798,2015-07-15
-31.50,25.50,-0.02141,2015-07-15
-31.50,26.50,-0.02416,2015-07-15
-31.50,27.50,-0.02517,2015-07-15
-31.50,28.50,-0.02362,2015-07-15
-31.50,29.50,-0.01918,2015-07-15
-31.50,30.50,-0.01208,2015-07-15
-31.50,31.50,-0.00309,2015-07-15
-31.50,32.50,0.00666,2015-07-15
-31.50,33.50,--,2015-07-15
-31.50,34.50,--,2015-07-15
-31.50,35.50,--,2015-07-15
-31.50,36.50,--,2015-07-15
-31.50,37.50,--,2015-07-15
-30.50,17.50,-0.01069,2015-07-15
-30.50,18.50,-0.01427,2015-07-15
-30.50,19.50,-0.01623,2015-07-15
-30.50,20.50,-0.01709,2015-07-15
-30.50,21.50,-0.01774,2015-07-15
-30.50,22.50,-0.01910,2015-07-15
-30.50,23.50,-0.02180,2015-07-15
-30.50,24.50,-0.02586,2015-07-15
-30.50,25.50,-0.03053,2015-07-15
-30.50,26.50,-0.03458,2015-07-15
-30.50,27.50,-0.03661,2015-07-15
-30.50,28.50,-0.03549,2015-07-15
-30.50,29.50,-0.03073,2015-07-15
-30.50,30.50,-0.02258,2015-07-15
-30.50,31.50,-0.01195,2015-07-15
-30.50,32.50,-0.00022,2015-07-15
-30.50,33.50,0.01104,2015-07-15
-30.50,34.50,--,2015-07-15
-30.50,35.50,--,2015-07-15
-30.50,36.50,--,2015-07-15
-30.50,37.50,--,2015-07-15
-29.50,17.50,-0.01497,2015-07-15
-29.50,18.50,-0.01995,2015-07-15
-29.50,19.50,-0.02295,2015-07-15
-29.50,20.50,-0.02443,2015-07-15
-29.50,21.50,-0.02534,2015-07-15
-29.50,22.50,-0.02675,2015-07-15
-29.50,23.50,-0.02948,2015-07-15
-29.50,24.50,-0.03364,2015-07-15
-29.50,25.50,-0.03857,2015-07-15
-29.50,26.50,-0.04296,2015-07-15
-29.50,27.50,-0.04535,2015-07-15
-29.50,28.50,-0.04455,2015-07-15
-29.50,29.50,-0.04000,2015-07-15
-29.50,30.50,-0.03194,2015-07-15
-29.50,31.50,-0.02125,2015-07-15
-29.50,32.50,-0.00926,2015-07-15
-29.50,33.50,0.00254,2015-07-15
-29.50,34.50,0.01277,2015-07-15
-29.50,35.50,--,2015-07-15
-29.50,36.50,--,2015-07-15
-29.50,37.50,--,2015-07-15
-28.50,17.50,-0.01849,2015-07-15
-28.50,18.50,-0.02537,2015-07-15
-28.50,19.50,-0.03024,2015-07-15
-28.50,20.50,-0.03330,2015-07-15
-28.50,21.50,-0.03528,2015-07-15
-28.50,22.50,-0.03711,2015-07-15
-28.50,23.50,-0.03958,2015-07-15
-28.50,24.50,-0.04297,2015-07-15
-28.50,25.50,-0.04682,2015-07-15
-28.50,26.50,-0.05017,2015-07-15
-28.50,27.50,-0.05183,2015-07-15
-28.50,28.50,-0.05084,2015-07-15
-28.50,29.50,-0.04676,2015-07-15
-28.50,30.50,-0.03974,2015-07-15
-28.50,31.50,-0.03044,2015-07-15
-28.50,32.50,-0.01980,2015-07-15
-28.50,33.50,-0.00888,2015-07-15
-28.50,34.50,0.00131,2015-07-15
-28.50,35.50,--,2015-07-15
-28.50,36.50,--,2015-07-15
-28.50,37.50,--,2015-07-15
-27.50,17.50,-0.01925,2015-07-15
-27.50,18.50,-0.02851,2015-07-15
-27.50,19.50,-0.03622,2015-07-15
-27.50,20.50,-0.04212,2015-07-15
-27.50,21.50,-0.04633,2015-07-15
-27.50,22.50,-0.04935,2015-07-15
-27.50,23.50,-0.05172,2015-07-15
-27.50,24.50,-0.05383,2015-07-15
-27.50,25.50,-0.05567,2015-07-15
-27.50,26.50,-0.05686,2015-07-15
-27.50,27.50,-0.05689,2015-07-15
-27.50,28.50,-0.05525,2015-07-15
-27.50,29.50,-0.05172,2015-07-15
-27.50,30.50,-0.04634,2015-07-15
-27.50,31.50,-0.03935,2015-07-15
-27.50,32.50,-0.03109,2015-07-15
-27.50,33.50,-0.02195,2015-07-15
-27.50,34.50,-0.01240,2015-07-15
-27.50,35.50,-0.00300,2015-07-15
-27.50,36.50,--,2015-07-15
-27.50,37.50,--,2015-07-15
-26.50,17.50,-0.01589,2015-07-15
-26.50,18.50,-0.02751,2015-07-15
-26.50,19.50,-0.03848,2015-07-15
-26.50,20.50,-0.04789,2015-07-15
-26.50,21.50,-0.05511,2015-07-15
-26.50,22.50,-0.05993,2015-07-15
-26.50,23.50,-0.06255,2015-07-15
-26.50,24.50,-0.06343,2015-07-15
-26.50,25.50,-0.06310,2015-07-15
-26.50,26.50,-0.06198,2015-07-15
-26.50,27.50,-0.06029,2015-07-15
-26.50,28.50,-0.05812,2015-07-15
-26.50,29.50,-0.05543,2015-07-15
-26.50,30.50,-0.05207,2015-07-15
-26.50,31.50,-0.04779,2015-07-15
-26.50,32.50,-0.04227,2015-07-15
-26.50,33.50,-0.03522,2015-07-15
-26.50,34.50,-0.02658,2015-07-15
-26.50,35.50,-0.01669,2015-07-15
-26.50,36.50,-0.00636,2015-07-15
-26.50,37.50,--,2015-07-15
-25.50,17.50,-0.00908,2015-07-15
-25.50,18.50,-0.02230,2015-07-15
-25.50,19.50,-0.03579,2015-07-15
-25.50,20.50,-0.04812,2015-07-15
-25.50,21.50,-0.05793,2015-07-15
-25.50,22.50,-0.06438,2015-07-15
-25.50,23.50,-0.06735,2015-07-15
-25.50,24.50,-0.06743,2015-07-15
-25.50,25.50,-0.06564,2015-07-15
-25.50,26.50,-0.06310,2015-07-15
-25.50,27.50,-0.06072,2015-07-15
-25.50,28.50,-0.05896,2015-07-15
-25.50,29.50,-0.05781,2015-07-15
-25.50,30.50,-0.05685,2015-07-15
-25.50,31.50,-0.05532,2015-07-15
-25.50,32.50,-0.05239,2015-07-15
-25.50,33.50,-0.04729,2015-07-15
