Latitude,Longitude,LWE
-46.50,17.50,--,2015-04-16
-46.50,18.50,--,2015-04-16
-46.50,19.50,--,2015-04-16
-46.50,20.50,--,2015-04-16
-46.50,21.50,--,2015-04-16
-46.50,22.50,--,2015-04-16
-46.50,23.50,--,2015-04-16
-46.50,24.50,--,2015-04-16
-46.50,25.50,--,2015-04-16
-46.50,26.50,--,2015-04-16
-46.50,27.50,--,2015-04-16
-46.50,28.50,--,2015-04-16
-46.50,29.50,--,2015-04-16
-46.50,30.50,--,2015-04-16
-46.50,31.50,--,2015-04-16
-46.50,32.50,--,2015-04-16
-46.50,33.50,--,2015-04-16
-46.50,34.50,--,2015-04-16
-46.50,35.50,--,2015-04-16
-46.50,36.50,--,2015-04-16
-46.50,37.50,--,2015-04-16
-45.50,17.50,--,2015-04-16
-45.50,18.50,--,2015-04-16
-45.50,19.50,--,2015-04-16
-45.50,20.50,--,2015-04-16
-45.50,21.50,--,2015-04-16
-45.50,22.50,--,2015-04-16
-45.50,23.50,--,2015-04-16
-45.50,24.50,--,2015-04-16
-45.50,25.50,--,2015-04-16
-45.50,26.50,--,2015-04-16
-45.50,27.50,--,2015-04-16
-45.50,28.50,--,2015-04-16
-45.50,29.50,--,2015-04-16
-45.50,30.50,--,2015-04-16
-45.50,31.50,--,2015-04-16
-45.50,32.50,--,2015-04-16
-45.50,33.50,--,2015-04-16
-45.50,34.50,--,2015-04-16
-45.50,35.50,--,2015-04-16
-45.50,36.50,--,2015-04-16
-45.50,37.50,--,2015-04-16
-44.50,17.50,--,2015-04-16
-44.50,18.50,--,2015-04-16
-44.50,19.50,--,2015-04-16
-44.50,20.50,--,2015-04-16
-44.50,21.50,--,2015-04-16
-44.50,22.50,--,2015-04-16
-44.50,23.50,--,2015-04-16
-44.50,24.50,--,2015-04-16
-44.50,25.50,--,2015-04-16
-44.50,26.50,--,2015-04-16
-44.50,27.50,--,2015-04-16
-44.50,28.50,--,2015-04-16
-44.50,29.50,--,2015-04-16
-44.50,30.50,--,2015-04-16
-44.50,31.50,--,2015-04-16
-44.50,32.50,--,2015-04-16
-44.50,33.50,--,2015-04-16
-44.50,34.50,--,2015-04-16
-44.50,35.50,--,2015-04-16
-44.50,36.50,--,2015-04-16
-44.50,37.50,--,2015-04-16
-43.50,17.50,--,2015-04-16
-43.50,18.50,--,2015-04-16
-43.50,19.50,--,2015-04-16
-43.50,20.50,--,2015-04-16
-43.50,21.50,--,2015-04-16
-43.50,22.50,--,2015-04-16
-43.50,23.50,--,2015-04-16
-43.50,24.50,--,2015-04-16
-43.50,25.50,--,2015-04-16
-43.50,26.50,--,2015-04-16
-43.50,27.50,--,2015-04-16
-43.50,28.50,--,2015-04-16
-43.50,29.50,--,2015-04-16
-43.50,30.50,--,2015-04-16
-43.50,31.50,--,2015-04-16
-43.50,32.50,--,2015-04-16
-43.50,33.50,--,2015-04-16
-43.50,34.50,--,2015-04-16
-43.50,35.50,--,2015-04-16
-43.50,36.50,--,2015-04-16
-43.50,37.50,--,2015-04-16
-42.50,17.50,--,2015-04-16
-42.50,18.50,--,2015-04-16
-42.50,19.50,--,2015-04-16
-42.50,20.50,--,2015-04-16
-42.50,21.50,--,2015-04-16
-42.50,22.50,--,2015-04-16
-42.50,23.50,--,2015-04-16
-42.50,24.50,--,2015-04-16
-42.50,25.50,--,2015-04-16
-42.50,26.50,--,2015-04-16
-42.50,27.50,--,2015-04-16
-42.50,28.50,--,2015-04-16
-42.50,29.50,--,2015-04-16
-42.50,30.50,--,2015-04-16
-42.50,31.50,--,2015-04-16
-42.50,32.50,--,2015-04-16
-42.50,33.50,--,2015-04-16
-42.50,34.50,--,2015-04-16
-42.50,35.50,--,2015-04-16
-42.50,36.50,--,2015-04-16
-42.50,37.50,--,2015-04-16
-41.50,17.50,--,2015-04-16
-41.50,18.50,--,2015-04-16
-41.50,19.50,--,2015-04-16
-41.50,20.50,--,2015-04-16
-41.50,21.50,--,2015-04-16
-41.50,22.50,--,2015-04-16
-41.50,23.50,--,2015-04-16
-41.50,24.50,--,2015-04-16
-41.50,25.50,--,2015-04-16
-41.50,26.50,--,2015-04-16
-41.50,27.50,--,2015-04-16
-41.50,28.50,--,2015-04-16
-41.50,29.50,--,2015-04-16
-41.50,30.50,--,2015-04-16
-41.50,31.50,--,2015-04-16
-41.50,32.50,--,2015-04-16
-41.50,33.50,--,2015-04-16
-41.50,34.50,--,2015-04-16
-41.50,35.50,--,2015-04-16
-41.50,36.50,--,2015-04-16
-41.50,37.50,--,2015-04-16
-40.50,17.50,--,2015-04-16
-40.50,18.50,--,2015-04-16
-40.50,19.50,--,2015-04-16
-40.50,20.50,--,2015-04-16
-40.50,21.50,--,2015-04-16
-40.50,22.50,--,2015-04-16
-40.50,23.50,--,2015-04-16
-40.50,24.50,--,2015-04-16
-40.50,25.50,--,2015-04-16
-40.50,26.50,--,2015-04-16
-40.50,27.50,--,2015-04-16
-40.50,28.50,--,2015-04-16
-40.50,29.50,--,2015-04-16
-40.50,30.50,--,2015-04-16
-40.50,31.50,--,2015-04-16
-40.50,32.50,--,2015-04-16
-40.50,33.50,--,2015-04-16
-40.50,34.50,--,2015-04-16
-40.50,35.50,--,2015-04-16
-40.50,36.50,--,2015-04-16
-40.50,37.50,--,2015-04-16
-39.50,17.50,--,2015-04-16
-39.50,18.50,--,2015-04-16
-39.50,19.50,--,2015-04-16
-39.50,20.50,--,2015-04-16
-39.50,21.50,--,2015-04-16
-39.50,22.50,--,2015-04-16
-39.50,23.50,--,2015-04-16
-39.50,24.50,--,2015-04-16
-39.50,25.50,--,2015-04-16
-39.50,26.50,--,2015-04-16
-39.50,27.50,--,2015-04-16
-39.50,28.50,--,2015-04-16
-39.50,29.50,--,2015-04-16
-39.50,30.50,--,2015-04-16
-39.50,31.50,--,2015-04-16
-39.50,32.50,--,2015-04-16
-39.50,33.50,--,2015-04-16
-39.50,34.50,--,2015-04-16
-39.50,35.50,--,2015-04-16
-39.50,36.50,--,2015-04-16
-39.50,37.50,--,2015-04-16
-38.50,17.50,--,2015-04-16
-38.50,18.50,--,2015-04-16
-38.50,19.50,--,2015-04-16
-38.50,20.50,--,2015-04-16
-38.50,21.50,--,2015-04-16
-38.50,22.50,--,2015-04-16
-38.50,23.50,--,2015-04-16
-38.50,24.50,--,2015-04-16
-38.50,25.50,--,2015-04-16
-38.50,26.50,--,2015-04-16
-38.50,27.50,--,2015-04-16
-38.50,28.50,--,2015-04-16
-38.50,29.50,--,2015-04-16
-38.50,30.50,--,2015-04-16
-38.50,31.50,--,2015-04-16
-38.50,32.50,--,2015-04-16
-38.50,33.50,--,2015-04-16
-38.50,34.50,--,2015-04-16
-38.50,35.50,--,2015-04-16
-38.50,36.50,--,2015-04-16
-38.50,37.50,--,2015-04-16
-37.50,17.50,--,2015-04-16
-37.50,18.50,--,2015-04-16
-37.50,19.50,--,2015-04-16
-37.50,20.50,--,2015-04-16
-37.50,21.50,--,2015-04-16
-37.50,22.50,--,2015-04-16
-37.50,23.50,--,2015-04-16
-37.50,24.50,--,2015-04-16
-37.50,25.50,--,2015-04-16
-37.50,26.50,--,2015-04-16
-37.50,27.50,--,2015-04-16
-37.50,28.50,--,2015-04-16
-37.50,29.50,--,2015-04-16
-37.50,30.50,--,2015-04-16
-37.50,31.50,--,2015-04-16
-37.50,32.50,--,2015-04-16
-37.50,33.50,--,2015-04-16
-37.50,34.50,--,2015-04-16
-37.50,35.50,--,2015-04-16
-37.50,36.50,--,2015-04-16
-37.50,37.50,--,2015-04-16
-36.50,17.50,0.02893,2015-04-16
-36.50,18.50,0.02111,2015-04-16
-36.50,19.50,0.01236,2015-04-16
-36.50,20.50,0.00383,2015-04-16
-36.50,21.50,-0.00337,2015-04-16
-36.50,22.50,-0.00831,2015-04-16
-36.50,23.50,-0.01048,2015-04-16
-36.50,24.50,--,2015-04-16
-36.50,25.50,--,2015-04-16
-36.50,26.50,--,2015-04-16
-36.50,27.50,--,2015-04-16
-36.50,28.50,--,2015-04-16
-36.50,29.50,--,2015-04-16
-36.50,30.50,--,2015-04-16
-36.50,31.50,--,2015-04-16
-36.50,32.50,--,2015-04-16
-36.50,33.50,--,2015-04-16
-36.50,34.50,--,2015-04-16
-36.50,35.50,--,2015-04-16
-36.50,36.50,--,2015-04-16
-36.50,37.50,--,2015-04-16
-35.50,17.50,0.03217,2015-04-16
-35.50,18.50,0.02522,2015-04-16
-35.50,19.50,0.01721,2015-04-16
-35.50,20.50,0.00928,2015-04-16
-35.50,21.50,0.00258,2015-04-16
-35.50,22.50,-0.00197,2015-04-16
-35.50,23.50,-0.00386,2015-04-16
-35.50,24.50,-0.00300,2015-04-16
-35.50,25.50,0.00021,2015-04-16
-35.50,26.50,0.00499,2015-04-16
-35.50,27.50,0.01031,2015-04-16
-35.50,28.50,0.01507,2015-04-16
-35.50,29.50,--,2015-04-16
-35.50,30.50,--,2015-04-16
-35.50,31.50,--,2015-04-16
-35.50,32.50,--,2015-04-16
-35.50,33.50,--,2015-04-16
-35.50,34.50,--,2015-04-16
-35.50,35.50,--,2015-04-16
-35.50,36.50,--,2015-04-16
-35.50,37.50,--,2015-04-16
-34.50,17.50,0.03184,2015-04-16
-34.50,18.50,0.02592,2015-04-16
-34.50,19.50,0.01913,2015-04-16
-34.50,20.50,0.01255,2015-04-16
-34.50,21.50,0.00722,2015-04-16
-34.50,22.50,0.00392,2015-04-16
-34.50,23.50,0.00307,2015-04-16
-34.50,24.50,0.00464,2015-04-16
-34.50,25.50,0.00816,2015-04-16
-34.50,26.50,0.01280,2015-04-16
-34.50,27.50,0.01747,2015-04-16
-34.50,28.50,0.02109,2015-04-16
-34.50,29.50,0.02275,2015-04-16
-34.50,30.50,--,2015-04-16
-34.50,31.50,--,2015-04-16
-34.50,32.50,--,2015-04-16
-34.50,33.50,--,2015-04-16
-34.50,34.50,--,2015-04-16
-34.50,35.50,--,2015-04-16
-34.50,36.50,--,2015-04-16
-34.50,37.50,--,2015-04-16
-33.50,17.50,0.02861,2015-04-16
-33.50,18.50,0.02347,2015-04-16
-33.50,19.50,0.01789,2015-04-16
-33.50,20.50,0.01287,2015-04-16
-33.50,21.50,0.00929,2015-04-16
-33.50,22.50,0.00772,2015-04-16
-33.50,23.50,0.00835,2015-04-16
-33.50,24.50,0.01094,2015-04-16
-33.50,25.50,0.01490,2015-04-16
-33.50,26.50,0.01937,2015-04-16
-33.50,27.50,0.02331,2015-04-16
-33.50,28.50,0.02573,2015-04-16
-33.50,29.50,0.02589,2015-04-16
-33.50,30.50,0.02355,2015-04-16
-33.50,31.50,0.01903,2015-04-16
-33.50,32.50,--,2015-04-16
-33.50,33.50,--,2015-04-16
-33.50,34.50,--,2015-04-16
-33.50,35.50,--,2015-04-16
-33.50,36.50,--,2015-04-16
-33.50,37.50,--,2015-04-16
-32.50,17.50,0.02414,2015-04-16
-32.50,18.50,0.01929,2015-04-16
-32.50,19.50,0.01453,2015-04-16
-32.50,20.50,0.01084,2015-04-16
-32.50,21.50,0.00892,2015-04-16
-32.50,22.50,0.00908,2015-04-16
-32.50,23.50,0.01119,2015-04-16
-32.50,24.50,0.01477,2015-04-16
-32.50,25.50,0.01906,2015-04-16
-32.50,26.50,0.02318,2015-04-16
-32.50,27.50,0.02624,2015-04-16
-32.50,28.50,0.02749,2015-04-16
-32.50,29.50,0.02648,2015-04-16
-32.50,30.50,0.02317,2015-04-16
-32.50,31.50,0.01803,2015-04-16
-32.50,32.50,--,2015-04-16
-32.50,33.50,--,2015-04-16
-32.50,34.50,--,2015-04-16
-32.50,35.50,--,2015-04-16
-32.50,36.50,--,2015-04-16
-32.50,37.50,--,2015-04-16
-31.50,17.50,0.02011,2015-04-16
-31.50,18.50,0.01504,2015-04-16
-31.50,19.50,0.01059,2015-04-16
-31.50,20.50,0.00772,2015-04-16
-31.50,21.50,0.00699,2015-04-16
-31.50,22.50,0.00847,2015-04-16
-31.50,23.50,0.01173,2015-04-16
-31.50,24.50,0.01598,2015-04-16
-31.50,25.50,0.02030,2015-04-16
-31.50,26.50,0.02382,2015-04-16
-31.50,27.50,0.02587,2015-04-16
-31.50,28.50,0.02605,2015-04-16
-31.50,29.50,0.02427,2015-04-16
-31.50,30.50,0.02077,2015-04-16
-31.50,31.50,0.01607,2015-04-16
-31.50,32.50,0.01093,2015-04-16
-31.50,33.50,--,2015-04-16
-31.50,34.50,--,2015-04-16
-31.50,35.50,--,2015-04-16
-31.50,36.50,--,2015-04-16
-31.50,37.50,--,2015-04-16
-30.50,17.50,0.01743,2015-04-16
-30.50,18.50,0.01183,2015-04-16
-30.50,19.50,0.00718,2015-04-16
-30.50,20.50,0.00447,2015-04-16
-30.50,21.50,0.00425,2015-04-16
-30.50,22.50,0.00639,2015-04-16
-30.50,23.50,0.01023,2015-04-16
-30.50,24.50,0.01472,2015-04-16
-30.50,25.50,0.01878,2015-04-16
-30.50,26.50,0.02158,2015-04-16
-30.50,27.50,0.02267,2015-04-16
-30.50,28.50,0.02203,2015-04-16
-30.50,29.50,0.01998,2015-04-16
-30.50,30.50,0.01700,2015-04-16
-30.50,31.50,0.01361,2015-04-16
-30.50,32.50,0.01030,2015-04-16
-30.50,33.50,0.00745,2015-04-16
-30.50,34.50,--,2015-04-16
-30.50,35.50,--,2015-04-16
-30.50,36.50,--,2015-04-16
-30.50,37.50,--,2015-04-16
-29.50,17.50,0.01627,2015-04-16
-29.50,18.50,0.00997,2015-04-16
-29.50,19.50,0.00470,2015-04-16
-29.50,20.50,0.00153,2015-04-16
-29.50,21.50,0.00101,2015-04-16
-29.50,22.50,0.00302,2015-04-16
-29.50,23.50,0.00678,2015-04-16
-29.50,24.50,0.01110,2015-04-16
-29.50,25.50,0.01479,2015-04-16
-29.50,26.50,0.01702,2015-04-16
-29.50,27.50,0.01752,2015-04-16
-29.50,28.50,0.01657,2015-04-16
-29.50,29.50,0.01480,2015-04-16
-29.50,30.50,0.01288,2015-04-16
-29.50,31.50,0.01129,2015-04-16
-29.50,32.50,0.01024,2015-04-16
-29.50,33.50,0.00964,2015-04-16
-29.50,34.50,0.00924,2015-04-16
-29.50,35.50,--,2015-04-16
-29.50,36.50,--,2015-04-16
-29.50,37.50,--,2015-04-16
-28.50,17.50,0.01653,2015-04-16
-28.50,18.50,0.00956,2015-04-16
-28.50,19.50,0.00342,2015-04-16
-28.50,20.50,-0.00077,2015-04-16
-28.50,21.50,-0.00232,2015-04-16
-28.50,22.50,-0.00122,2015-04-16
-28.50,23.50,0.00183,2015-04-16
-28.50,24.50,0.00566,2015-04-16
-28.50,25.50,0.00904,2015-04-16
-28.50,26.50,0.01110,2015-04-16
-28.50,27.50,0.01163,2015-04-16
-28.50,28.50,0.01103,2015-04-16
-28.50,29.50,0.01004,2015-04-16
-28.50,30.50,0.00943,2015-04-16
-28.50,31.50,0.00965,2015-04-16
-28.50,32.50,0.01067,2015-04-16
-28.50,33.50,0.01209,2015-04-16
-28.50,34.50,0.01332,2015-04-16
-28.50,35.50,--,2015-04-16
-28.50,36.50,--,2015-04-16
-28.50,37.50,--,2015-04-16
-27.50,17.50,0.01844,2015-04-16
-27.50,18.50,0.01108,2015-04-16
-27.50,19.50,0.00408,2015-04-16
-27.50,20.50,-0.00140,2015-04-16
-27.50,21.50,-0.00448,2015-04-16
-27.50,22.50,-0.00489,2015-04-16
-27.50,23.50,-0.00306,2015-04-16
-27.50,24.50,0.00001,2015-04-16
-27.50,25.50,0.00315,2015-04-16
-27.50,26.50,0.00547,2015-04-16
-27.50,27.50,0.00661,2015-04-16
-27.50,28.50,0.00686,2015-04-16
-27.50,29.50,0.00690,2015-04-16
-27.50,30.50,0.00743,2015-04-16
-27.50,31.50,0.00889,2015-04-16
-27.50,32.50,0.01119,2015-04-16
-27.50,33.50,0.01385,2015-04-16
-27.50,34.50,0.01620,2015-04-16
-27.50,35.50,0.01758,2015-04-16
-27.50,36.50,--,2015-04-16
-27.50,37.50,--,2015-04-16
-26.50,17.50,0.02251,2015-04-16
-26.50,18.50,0.01529,2015-04-16
-26.50,19.50,0.00787,2015-04-16
-26.50,20.50,0.00134,2015-04-16
-26.50,21.50,-0.00327,2015-04-16
-26.50,22.50,-0.00543,2015-04-16
-26.50,23.50,-0.00517,2015-04-16
-26.50,24.50,-0.00317,2015-04-16
-26.50,25.50,-0.00039,2015-04-16
-26.50,26.50,0.00223,2015-04-16
-26.50,27.50,0.00415,2015-04-16
-26.50,28.50,0.00533,2015-04-16
-26.50,29.50,0.00617,2015-04-16
-26.50,30.50,0.00719,2015-04-16
-26.50,31.50,0.00883,2015-04-16
-26.50,32.50,0.01116,2015-04-16
-26.50,33.50,0.01389,2015-04-16
-26.50,34.50,0.01653,2015-04-16
-26.50,35.50,0.01852,2015-04-16
-26.50,36.50,0.01946,2015-04-16
-26.50,37.50,--,2015-04-16
-25.50,17.50,0.02879,2015-04-16
-25.50,18.50,0.02253,2015-04-16
-25.50,19.50,0.01561,2015-04-16
